"names","avgs","df","sd","idf"
"bookcas",75,1,1,15.381407759783
"thirdlin",75,1,1,15.381407759783
"overpay",63,1,1,15.381407759783
"lizardbrain",55,1,1,15.381407759783
"weid",75,1,1,15.381407759783
"publicist",60.5,2,4.53553390593274,14.381407759783
"pricklier",58,1,1,15.381407759783
"embarass",38,1,1,15.381407759783
"stumblebum",38,1,1,15.381407759783
"fratti",67.5,2,11.6066017177982,14.381407759783
"courtord",30.6666666666667,3,17.1658075373095,13.7964452590618
"defensivedriv",40,2,1,14.381407759783
"semiarrest",40,1,1,15.381407759783
"wayan",41,16,19.4715998224301,11.381407759783
"mismatchedbuddycop",35,2,22.2132034355964,14.381407759783
"fled",25.6666666666667,3,15.0118997046558,13.7964452590618
"sackhoff",90,1,1,15.381407759783
"cochran",50.75,4,32.7109339713187,13.381407759783
"oculus",66.75,8,14.8641366739616,12.381407759783
"evilmirror",67,1,1,15.381407759783
"vengefulspirit",67,1,1,15.381407759783
"minitriumph",63,1,1,15.381407759783
"almostlynchian",63,1,1,15.381407759783
"inanim",63,1,1,15.381407759783
"flanagan",45,2,8.07106781186548,14.381407759783
"fimognari",40,1,1,15.381407759783
"audiovisu",61.6666666666667,3,19.9296944860009,13.7964452590618
"lionheart",88,1,1,15.381407759783
"dammit",66.5,2,13.0208152801713,14.381407759783
"chet",70,2,22.2132034355964,14.381407759783
"underdogsport",80,1,1,15.381407759783
"okayit",80,1,1,15.381407759783
"sturdiest",80,1,1,15.381407759783
"reasonand",80,1,1,15.381407759783
"groundlevel",77.5,2,4.53553390593274,14.381407759783
"humansnail",80,1,1,15.381407759783
"goog",75,1,1,15.381407759783
"gastropod",63,1,1,15.381407759783
"horsepow",63,1,1,15.381407759783
"thirdplac",60,1,1,15.381407759783
"escargotmeetscar",60,1,1,15.381407759783
"snoop",45,2,8.07106781186548,14.381407759783
"dogg",40,1,1,15.381407759783
"paycheck",37.7857142857143,14,15.3268364183529,11.5740528377254
"overlord",40,1,1,15.381407759783
"splitagut",75,1,1,15.381407759783
"cleverbut",60,1,1,15.381407759783
"generationnext",58,1,1,15.381407759783
"korsmo",37.5,2,18.6776695296637,14.381407759783
"moppet",50,1,1,15.381407759783
"superbrain",50,1,1,15.381407759783
"flunk",43.3333333333333,3,12.5470053837925,13.7964452590618
"kaplan",48.75,4,23.5,13.381407759783
"elfont",50,1,1,15.381407759783
"whitecollar",88,1,1,15.381407759783
"kickback",88,1,1,15.381407759783
"86",62.6666666666667,3,13.5033328890074,13.7964452590618
"schnookturnedwhistleblow",75,1,1,15.381407759783
"hamlisch",75,1,1,15.381407759783
"retrogroovi",75,1,1,15.381407759783
"bakula",75,1,1,15.381407759783
"whitacr",75,1,1,15.381407759783
"lynskey",75,1,1,15.381407759783
"drili",75,1,1,15.381407759783
"maze­lik",60,1,1,15.381407759783
"dervish",58.75,4,7.9940450861191,13.381407759783
"psychoanalyst",63,1,1,15.381407759783
"mumbo",44,2,9.48528137423857,14.381407759783
"butt",44.1818181818182,11,27.232873200693,11.9219761411457
"pseudophilosoph",42,1,1,15.381407759783
"fauxartfilm",42,1,1,15.381407759783
"ski",56.5,4,22.7485631709315,13.381407759783
"folderol",25,1,1,15.381407759783
"loeil",25,1,1,15.381407759783
"stoploss",70.4,5,12.1265448365609,13.0594796648956
"kimber",69,2,9.48528137423857,14.381407759783
"halfreal",44,2,27.8700576850888,14.381407759783
"iraqcent",60,1,1,15.381407759783
"losinit",88,1,1,15.381407759783
"europhil",88,1,1,15.381407759783
"selfabas",62.5,2,18.6776695296637,14.381407759783
"gustin",63,1,1,15.381407759783
"nash",50.5,2,18.6776695296637,14.381407759783
"sellbi",58,1,1,15.381407759783
"sundancey",58,1,1,15.381407759783
"meehan",40,1,1,15.381407759783
"charnin",40,1,1,15.381407759783
"highsteppin",25,1,1,15.381407759783
"punjab",10,1,1,15.381407759783
"asp",10,1,1,15.381407759783
"morman",10,1,1,15.381407759783
"shotforshot",50,1,1,15.381407759783
"whirr",40,1,1,15.381407759783
"bangkok",30.4,5,28.9427987145168,13.0594796648956
"ecuadorean",90,1,1,15.381407759783
"sebastián",78.5,2,17.2634559672906,14.381407759783
"cordero",73.5555555555556,9,12.0126190244545,12.2114827583407
"spacewalk",90,1,1,15.381407759783
"gelatt",80,2,1,14.381407759783
"foundfootag",56.2857142857143,14,18.4903427042493,11.5740528377254
"sebastian",72.5,6,14.3229125944742,12.7964452590618
"gorgeousa",80,1,1,15.381407759783
"galaxyand",80,1,1,15.381407759783
"layman",80,1,1,15.381407759783
"shrewder",75,2,1,14.381407759783
"nasa",47.5,2,39.8908729652601,14.381407759783
"ecuadorian",70.6666666666667,3,5.04145188432738,13.7964452590618
"astronaut",56.1428571428571,14,25.1465307043257,11.5740528377254
"jupit",72.1666666666667,6,13.576432986609,12.7964452590618
"europa",55.3333333333333,6,11.3666130759601,12.7964452590618
"spaceman",67,1,1,15.381407759783
"smallensembl",55,1,1,15.381407759783
"stuckinspac",55,1,1,15.381407759783
"reloc",48.75,4,14.1497781983829,13.381407759783
"alltoor",50,1,1,15.381407759783
"monsterha",50,1,1,15.381407759783
"footagefak",40,1,1,15.381407759783
"alienationinvas",100,1,1,15.381407759783
"awestruck",100,1,1,15.381407759783
"attackofthealien",91,1,1,15.381407759783
"mindexpand",88,1,1,15.381407759783
"117minut",75,1,1,15.381407759783
"singletak",75,1,1,15.381407759783
"rooftop",56.75,4,15.2214626533279,13.381407759783
"istanbul",70,1,1,15.381407759783
"zaha",70,1,1,15.381407759783
"hadid",70,1,1,15.381407759783
"libeskind",70,1,1,15.381407759783
"eurothril",57.5,4,13.0138808606267,13.381407759783
"perpetualmot",63,1,1,15.381407759783
"spygam",40,1,1,15.381407759783
"copious",43.25,8,18.6210101867061,12.381407759783
"guggenheim",50,2,43.4264068711929,14.381407759783
"unfathom",23.3333333333333,3,6.77350269189626,13.7964452590618
"thrillerl",70,1,1,15.381407759783
"nirostr",70,1,1,15.381407759783
"mckendri",42,4,20.8997487421324,13.381407759783
"steadier",63,1,1,15.381407759783
"glassshatt",50,1,1,15.381407759783
"headcrack",25,1,1,15.381407759783
"adtrain",25,1,1,15.381407759783
"hardfist",25,1,1,15.381407759783
"shootwithoutablink",75,1,1,15.381407759783
"8mm",69,2,9.48528137423857,14.381407759783
"tortureorbetortur",42,1,1,15.381407759783
"watchthemiddleclasswrithelikestuckpig",83,1,1,15.381407759783
"hanek",56.5,2,38.476659402887,14.381407759783
"devolut",75,1,1,15.381407759783
"superimpos",75,1,1,15.381407759783
"atop",44.3333333333333,3,29.0416357107308,13.7964452590618
"beig",50,2,1,14.381407759783
"mausoleum",50,1,1,15.381407759783
"1994s",56.5,2,27.1629509039023,14.381407759783
"chastis",27.5,2,4.53553390593274,14.381407759783
"extralit",63,1,1,15.381407759783
"curriculum",60,1,1,15.381407759783
"bartlebi",50,1,1,15.381407759783
"illegitim",50,1,1,15.381407759783
"unrat",50,1,1,15.381407759783
"demonaco",61.375,8,13.9166282641518,12.381407759783
"carmelo",78,1,1,15.381407759783
"isn039t",75,1,1,15.381407759783
"badder",75,2,1,14.381407759783
"tripli",63,1,1,15.381407759783
"sanction",67,3,7.92820323027551,13.7964452590618
"almostcamp",50,1,1,15.381407759783
"moat",50,1,1,15.381407759783
"bombard",40.2,5,17.8285471743701,13.0594796648956
"jokerlik",50,1,1,15.381407759783
"subthem",50,1,1,15.381407759783
"film039",20,1,1,15.381407759783
"socialsci",20,1,1,15.381407759783
"cesspool",20,1,1,15.381407759783
"wellsharpen",80,1,1,15.381407759783
"offcamera",51.6666666666667,3,28.5378527364305,13.7964452590618
"wafer",60,1,1,15.381407759783
"gooddeedbadde",75,1,1,15.381407759783
"symmetr",67.5,2,11.6066017177982,14.381407759783
"crossshap",75,1,1,15.381407759783
"unmannerli",75,1,1,15.381407759783
"lightfoot",60,1,1,15.381407759783
"strainedtoburst",38,1,1,15.381407759783
"vaudevillian",59,2,30.698484809835,14.381407759783
"pandaemonium",80,1,1,15.381407759783
"bret",75,1,1,15.381407759783
"mckenzi",75,1,1,15.381407759783
"punnier",75,1,1,15.381407759783
"caperpack",75,1,1,15.381407759783
"piggi",54.3333333333333,3,27.1023626006025,13.7964452590618
"chipwreck",53.3333333333333,3,26.6580071972344,13.7964452590618
"ty",69,2,9.48528137423857,14.381407759783
"burrel",69,2,9.48528137423857,14.381407759783
"reenerg",58,3,16.5884572681199,13.7964452590618
"gulag",48.25,4,21.1225412576709,13.381407759783
"clouseaulik",63,1,1,15.381407759783
"interpol",50.3333333333333,3,13.5033328890074,13.7964452590618
"spoofi",52,5,30.4957624075053,13.0594796648956
"toastandhoney",40,1,1,15.381407759783
"forerunn",39.3333333333333,3,2.15470053837925,13.7964452590618
"jakob",50,2,1,14.381407759783
"cloudi",65.6666666666667,6,19.6404577912311,12.7964452590618
"playhous",80,1,1,15.381407759783
"pearn",80,1,1,15.381407759783
"rivinoja",70,1,1,15.381407759783
"daley",70,1,1,15.381407759783
"goldstein",70,1,1,15.381407759783
"quickhit",70,1,1,15.381407759783
"tacodil",70,1,1,15.381407759783
"watermeloph",70,1,1,15.381407759783
"sasquash",70,1,1,15.381407759783
"foodim",70,1,1,15.381407759783
"oncetranquil",70,1,1,15.381407759783
"cwcm2",40,1,1,15.381407759783
"rebottl",75,1,1,15.381407759783
"alvarez",67.5,2,11.6066017177982,14.381407759783
"incamera",75,1,1,15.381407759783
"goreforbrok",70,1,1,15.381407759783
"cultbelov",70,1,1,15.381407759783
"comichorror",60,2,15.142135623731,14.381407759783
"edif",63,1,1,15.381407759783
"scrimp",50,1,1,15.381407759783
"funnierchillfest",50,1,1,15.381407759783
"withdraw",25,1,1,15.381407759783
"doubleclutch",88,1,1,15.381407759783
"slickerthanslick",88,1,1,15.381407759783
"carchas",56.5,2,45.5477272147525,14.381407759783
"pane",67.5,2,11.6066017177982,14.381407759783
"ninthlargest",63,1,1,15.381407759783
"exgirlfriend",75.25,4,11.2102889283311,13.381407759783
"lube",25,1,1,15.381407759783
"clicheriddl",31.5,2,10.1923881554251,14.381407759783
"actioncartoon",25,1,1,15.381407759783
"indianapoli",25,1,1,15.381407759783
"enmesh",50,1,1,15.381407759783
"starch",60,2,15.142135623731,14.381407759783
"anglosaxon",62.5,2,18.6776695296637,14.381407759783
"nearlyunwatch",38,1,1,15.381407759783
"scum",8.33333333333333,3,15.4337567297406,13.7964452590618
"oldhand",83,1,1,15.381407759783
"krueger",60.5,4,13.5565388012249,13.381407759783
"aimtopleas",75,1,1,15.381407759783
"suspensethril",75,1,1,15.381407759783
"pepperpot",88,1,1,15.381407759783
"spanglish",59.3333333333333,3,26.3245598842968,13.7964452590618
"supertal",65,2,22.2132034355964,14.381407759783
"trong",75,1,1,15.381407759783
"involuntari",37.5,2,18.6776695296637,14.381407759783
"crazymak",40,1,1,15.381407759783
"dostoyevskian",65,2,33.5269119345812,14.381407759783
"credenti",59.3333333333333,3,18.7857620959388,13.7964452590618
"daybreak",57,8,18.7119814169473,12.381407759783
"campier",81.5,2,10.1923881554251,14.381407759783
"98minut",61.5,2,3.12132034355964,14.381407759783
"timein",60,1,1,15.381407759783
"pharma",60,1,1,15.381407759783
"bloodrush",60,1,1,15.381407759783
"turnsinto",50,1,1,15.381407759783
"explodingplasma",50,1,1,15.381407759783
"visualeffectsenhanc",50,1,1,15.381407759783
"bromley",50,1,1,15.381407759783
"lonergan",68.3333333333333,3,20.035055380359,13.7964452590618
"mazurski",92.6666666666667,3,7.42910050732864,13.7964452590618
"krzysztof",88,1,1,15.381407759783
"kieslowski",88,1,1,15.381407759783
"altitud",48.3333333333333,3,24.629078131263,13.7964452590618
"onceinalifetim",51.75,4,24.28626204439,13.381407759783
"jeanni",75,1,1,15.381407759783
"deceas",75,1,1,15.381407759783
"smithcameron",75,1,1,15.381407759783
"grosser",88,1,1,15.381407759783
"larki",63.3333333333333,3,14.5030860670194,13.7964452590618
"quall",57,3,7.557438524302,13.7964452590618
"jugear",50,1,1,15.381407759783
"groceri",88,1,1,15.381407759783
"weiner",88,1,1,15.381407759783
"bloodspatt",54.3333333333333,3,8.50555349946513,13.7964452590618
"proteinandsteroid",50,1,1,15.381407759783
"smoothi",55,3,19.0277563773199,13.7964452590618
"hammeronanvil",20,1,1,15.381407759783
"musclehead",12,1,1,15.381407759783
"fur",57.2,5,7.68580586017871,13.0594796648956
"arbus",56.5,2,10.1923881554251,14.381407759783
"viewfind",54.3333333333333,3,8.50555349946513,13.7964452590618
"chewbacca",63,1,1,15.381407759783
"darkroom",50,1,1,15.381407759783
"trumpedup",25,1,1,15.381407759783
"portraitist",16,1,1,15.381407759783
"horrorspectacl",75,1,1,15.381407759783
"chapstick",75,1,1,15.381407759783
"mothman",75,1,1,15.381407759783
"propheci",54.25,4,32.0738367977521,13.381407759783
"pellington",50.5,2,18.6776695296637,14.381407759783
"angler",50,1,1,15.381407759783
"mumbojumbo",51.25,4,19.42778698958,13.381407759783
"seusss",75,1,1,15.381407759783
"gorgeouslyrend",70,1,1,15.381407759783
"3dcg",70,1,1,15.381407759783
"proenvironment",70,1,1,15.381407759783
"antigre",70,1,1,15.381407759783
"borderlineobnoxi",60,1,1,15.381407759783
"scooter",60,1,1,15.381407759783
"bonk",42.5,2,25.7487373415292,14.381407759783
"fart",39.3,10,27.3567406516393,12.0594796648956
"yike",37.5,2,18.6776695296637,14.381407759783
"shortattent",25,1,1,15.381407759783
"fruitloopi",25,1,1,15.381407759783
"copoperai",60,1,1,15.381407759783
"dreama",60,1,1,15.381407759783
"blearyey",50,2,1,14.381407759783
"yawk",50,1,1,15.381407759783
"corduroy",40,1,1,15.381407759783
"longfest",30,1,1,15.381407759783
"eastman",38,1,1,15.381407759783
"mccullah",44,2,9.48528137423857,14.381407759783
"doesntand",20,1,1,15.381407759783
"uglyass",12,1,1,15.381407759783
"barnz",64.5,4,18.058722109232,13.381407759783
"phoeb",50,1,1,15.381407759783
"drabact",40,1,1,15.381407759783
"ultraordinari",50,1,1,15.381407759783
"colorbynumb",55,2,8.07106781186548,14.381407759783
"bing",55.2,5,10.0939540355117,13.0594796648956
"fartherfetch",50,1,1,15.381407759783
"butterbal",50,1,1,15.381407759783
"salma",40.2,5,16.8335087709579,13.0594796648956
"coo",41.5,2,13.0208152801713,14.381407759783
"drecki",42,1,1,15.381407759783
"macmurray",60,2,15.142135623731,14.381407759783
"indemn",70,1,1,15.381407759783
"fernandez",66.5,4,5.04145188432738,13.381407759783
"beck",70,2,1,14.381407759783
"piteous",70,1,1,15.381407759783
"beefi",65.6,5,6.12835256198323,13.0594796648956
"postwwii",63,1,1,15.381407759783
"youthpic",75,1,1,15.381407759783
"crazybeauti",71,3,7.92820323027551,13.7964452590618
"girlhood",75,1,1,15.381407759783
"stockwel",71.1666666666667,6,11.1275202624664,12.7964452590618
"lowercas",20,1,1,15.381407759783
"jacobson",81.5,2,10.1923881554251,14.381407759783
"knowsand",88,1,1,15.381407759783
"dahmer",62.5,2,18.6776695296637,14.381407759783
"harlan",51,3,12.5325625946708,13.7964452590618
"fourintheafternoon",50,1,1,15.381407759783
"gummi",37.5,2,18.6776695296637,14.381407759783
"contraband",56.25,4,13.5,13.381407759783
"onelastcrim",70,1,1,15.381407759783
"militarist",80,1,1,15.381407759783
"peacemak",59,3,26.9422435421457,13.7964452590618
"spottiswood",60,1,1,15.381407759783
"warhors",60,1,1,15.381407759783
"budg",60,1,1,15.381407759783
"suavest",30,1,1,15.381407759783
"pitchman",30,1,1,15.381407759783
"nivola",88,1,1,15.381407759783
"lostpuppi",75,1,1,15.381407759783
"worldlywis",58,1,1,15.381407759783
"boundarytest",100,1,1,15.381407759783
"jut",62.6666666666667,3,22.9393102292058,13.7964452590618
"cockroach",70,2,8.07106781186548,14.381407759783
"steambath",75,1,1,15.381407759783
"uncronenbergian",75,1,1,15.381407759783
"jung",70,2,1,14.381407759783
"sybarit",70,1,1,15.381407759783
"cigarchomp",65,2,8.07106781186548,14.381407759783
"freud",63.3333333333333,3,12.5470053837925,13.7964452590618
"cronenburg",70,1,1,15.381407759783
"screwupproof",89,1,1,15.381407759783
"springfev",75,1,1,15.381407759783
"sliver",79,2,6.65685424949238,14.381407759783
"morphedup",50,1,1,15.381407759783
"taissa",59,2,2.41421356237309,14.381407759783
"paragraphlong",50,1,1,15.381407759783
"expositionpack",50,1,1,15.381407759783
"justbett",50,1,1,15.381407759783
"concernsabout",30,1,1,15.381407759783
"truthar",30,1,1,15.381407759783
"clunkili",40,1,1,15.381407759783
"icebound",40,1,1,15.381407759783
"friesen",30,1,1,15.381407759783
"slushbal",30,1,1,15.381407759783
"late20th",88,1,1,15.381407759783
"vanguard",88,1,1,15.381407759783
"corrdri",88,1,1,15.381407759783
"corddri",54.5,4,18.9164728671689,13.381407759783
"1981s",80,1,1,15.381407759783
"alf",75,1,1,15.381407759783
"tub",48,8,19.1265393434993,12.381407759783
"inebri",50,3,34.4514573673555,13.7964452590618
"pretenddumb",40,1,1,15.381407759783
"humanitarian",63,1,1,15.381407759783
"harlequin",63,1,1,15.381407759783
"tomb",40.1428571428571,7,13.6019650773014,12.5740528377254
"guiltili",50,1,1,15.381407759783
"gooder",25,1,1,15.381407759783
"sudsless",20,1,1,15.381407759783
"scap",63,2,1,14.381407759783
"wanton",50,2,1,14.381407759783
"perimet",50,1,1,15.381407759783
"senesc",40,1,1,15.381407759783
"lamotta",40,1,1,15.381407759783
"chucklesom",40,1,1,15.381407759783
"fisticuff",48.2,5,30.7775082906545,13.0594796648956
"pablum",25,2,36.3553390593274,14.381407759783
"gorey",80,1,1,15.381407759783
"gashlycrumb",80,1,1,15.381407759783
"hutter",75,1,1,15.381407759783
"orlok",75,1,1,15.381407759783
"scareemup",70,1,1,15.381407759783
"jhorror",45.4285714285714,7,16.5762334220776,12.5740528377254
"oftadapt",70,1,1,15.381407759783
"vivisectionist",70,1,1,15.381407759783
"orphanag",63,1,1,15.381407759783
"slighter",50,1,1,15.381407759783
"ngo",75,1,1,15.381407759783
"gilligan",75,1,1,15.381407759783
"schmuckeri",58,1,1,15.381407759783
"oldi",58,1,1,15.381407759783
"demolish",0,1,1,15.381407759783
"mishap",75,1,1,15.381407759783
"comb",45,3,23.9128784747792,13.7964452590618
"skulduggeri",63,1,1,15.381407759783
"passovereast",88,1,1,15.381407759783
"pew",64,2,34.9411254969543,14.381407759783
"tahan",63,1,1,15.381407759783
"lighthous",60,2,15.142135623731,14.381407759783
"outcrop",50,1,1,15.381407759783
"condol",40,2,15.142135623731,14.381407759783
"leper",25,1,1,15.381407759783
"genrerequir",80,1,1,15.381407759783
"satanist",75,1,1,15.381407759783
"horrorsuspens",75,1,1,15.381407759783
"ti",79,2,13.7279220613579,14.381407759783
"freakiest",67,1,1,15.381407759783
"wornout",46.5714285714286,7,14.2647043296253,12.5740528377254
"oncampus",50,1,1,15.381407759783
"overambiti",50,2,1,14.381407759783
"longtelegraph",50,1,1,15.381407759783
"malik",50,1,1,15.381407759783
"neonazi",50,1,1,15.381407759783
"pointil",88,1,1,15.381407759783
"halsey",80,1,1,15.381407759783
"post2006",80,1,1,15.381407759783
"lovei",50,1,1,15.381407759783
"offtheshelf",60,2,15.142135623731,14.381407759783
"indiespir",50,1,1,15.381407759783
"pippa",63,5,17.8077363139716,13.0594796648956
"soapmeetswoodi",50,1,1,15.381407759783
"smartset",50,1,1,15.381407759783
"selfflagellatori",50,1,1,15.381407759783
"healthier",40,1,1,15.381407759783
"fossil",50,1,1,15.381407759783
"phaser",63,2,1,14.381407759783
"dilithium",63,1,1,15.381407759783
"jeanluc",56.5,2,10.1923881554251,14.381407759783
"picard",63,2,1,14.381407759783
"brent",46.5,2,24.3345237791561,14.381407759783
"spiner",63,1,1,15.381407759783
"meyerwritten",63,1,1,15.381407759783
"outmod",50.5,2,18.6776695296637,14.381407759783
"65th",50,1,1,15.381407759783
"mixer",50,1,1,15.381407759783
"timespac",38,1,1,15.381407759783
"continuum",52.6666666666667,3,17.1658075373095,13.7964452590618
"shyer",66.6666666666667,3,15.4337567297406,13.7964452590618
"hepburntraci",60,1,1,15.381407759783
"silverhair",44,2,9.48528137423857,14.381407759783
"midnightstyl",75,1,1,15.381407759783
"soy",63,1,1,15.381407759783
"stonersci",63,1,1,15.381407759783
"fi",56.5,2,10.1923881554251,14.381407759783
"horrorscifi",63,1,1,15.381407759783
